nacao;campeonato;rodada;ano;dia;home;away;HGHT;AGHT;HGFT;AGFT;odd_home;odd_draw;odd_away;over25;endereco
BRAZIL;SERIE B;ROUND 1;2016;14.05.2016;Ceara;Paysandu PA;0;0;2;2;1.79;3.48;4.47;2.28;https://www.flashscore.com/match/U9Fb0th1/#/match-summary
BRAZIL;SERIE B;ROUND 1;2016;14.05.2016;Brasil de Pelotas;Parana;1;0;2;0;2.43;3.11;2.98;2.22;https://www.flashscore.com/match/QyoTFLil/#/match-summary
BRAZIL;SERIE B;ROUND 1;2016;14.05.2016;Criciuma;Nautico;0;0;1;0;2.08;3.22;3.66;2.24;https://www.flashscore.com/match/M3vxEaM0/#/match-summary
BRAZIL;SERIE B;ROUND 1;2016;14.05.2016;Luverdense;Joinville;0;0;1;1;2.28;3.18;3.15;2.27;https://www.flashscore.com/match/fgfcLsUQ/#/match-summary
BRAZIL;SERIE B;ROUND 1;2016;14.05.2016;Bahia;Avai;1;0;2;1;1.41;4.22;8.3;2.11;https://www.flashscore.com/match/80E2a077/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;17.05.2016;Bragantino;Luverdense;0;0;0;1;1.8;3.56;4.34;1.97;https://www.flashscore.com/match/2Fo6dTvE/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;17.05.2016;Nautico;Vila Nova FC;2;1;3;2;1.89;3.44;4.02;2.1;https://www.flashscore.com/match/t6pAemfK/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;20.05.2016;Atletico GO;Brasil de Pelotas;0;0;1;0;1.76;3.38;5.08;2.19;https://www.flashscore.com/match/n7NaTvMm/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;20.05.2016;Goias;Londrina;0;0;1;1;1.54;3.84;6.4;2.24;https://www.flashscore.com/match/SMtTY0bQ/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;20.05.2016;Joinville;Criciuma;0;0;0;0;2.25;3.04;3.28;2.5;https://www.flashscore.com/match/QcM3Sbyf/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;21.05.2016;Vasco;Tupi-MG;1;0;1;0;1.29;5.15;10.75;1.74;https://www.flashscore.com/match/4rYfUK6s/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;21.05.2016;Paysandu PA;Oeste;0;1;1;1;1.66;3.52;5.45;2.35;https://www.flashscore.com/match/f9rLzNTD/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;21.05.2016;Avai;Sampaio Correa;1;0;2;0;1.81;3.46;4.4;2.36;https://www.flashscore.com/match/YNPBQx66/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;21.05.2016;Parana;Bahia;0;0;0;0;2.4;3.06;3.11;2.37;https://www.flashscore.com/match/fXQ7RIj0/#/match-summary
BRAZIL;SERIE B;ROUND 2;2016;21.05.2016;CRB;Ceara;0;0;0;3;2.26;3.2;3.21;2.15;https://www.flashscore.com/match/fHxpCwiD/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Sampaio Correa;Parana;0;1;1;2;2.47;3.16;2.88;2.33;https://www.flashscore.com/match/SzM1m0DJ/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Oeste;CRB;0;1;2;1;2.07;3.28;3.53;2.24;https://www.flashscore.com/match/6RK5nKSP/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Londrina;Nautico;0;0;1;0;2.23;3.26;3.22;2.08;https://www.flashscore.com/match/G0fkvdz6/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Ceara;Atletico GO;0;0;0;1;1.66;3.67;5.5;2.09;https://www.flashscore.com/match/GnFGPdLC/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Brasil de Pelotas;Bragantino;1;0;2;0;2.16;3.25;3.34;2.21;https://www.flashscore.com/match/Yy5puxLa/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Vila Nova FC;Vasco;0;0;0;2;4.76;3.39;1.74;2.14;https://www.flashscore.com/match/nL2Ysvys/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Tupi-MG;Paysandu PA;1;0;5;1;2.43;3.09;2.99;2.38;https://www.flashscore.com/match/KY0ttI5g/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Luverdense;Avai;0;1;1;1;2.18;3.03;3.22;2.31;https://www.flashscore.com/match/QB1xsbjm/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;24.05.2016;Criciuma;Goias;2;0;3;1;2.12;3.14;3.58;2.46;https://www.flashscore.com/match/figgwGkC/#/match-summary
BRAZIL;SERIE B;ROUND 3;2016;25.05.2016;Bahia;Joinville;0;0;1;0;1.54;3.82;6.4;2.25;https://www.flashscore.com/match/EXXJOGzJ/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;27.05.2016;CRB;Criciuma;1;0;2;1;2.35;3.15;3.02;2.26;https://www.flashscore.com/match/t8i1yfKO/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;27.05.2016;Parana;Oeste;2;1;2;1;2.05;3.22;3.58;2.32;https://www.flashscore.com/match/ryEWjZJB/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;27.05.2016;Goias;Brasil de Pelotas;0;1;1;1;1.9;3.38;4.01;2.16;https://www.flashscore.com/match/EeMFfHKn/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;27.05.2016;Nautico;Sampaio Correa;2;0;5;0;1.71;3.54;4.9;2.16;https://www.flashscore.com/match/2Hhcxz5I/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;28.05.2016;Joinville;Londrina;1;1;1;1;2.34;3.12;3.06;2.49;https://www.flashscore.com/match/lEESiF45/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;28.05.2016;Avai;Ceara;3;0;4;2;2.32;3.12;3.1;2.33;https://www.flashscore.com/match/fBHzjgZH/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;28.05.2016;Atletico GO;Vila Nova FC;1;1;2;1;2.21;3.08;3.48;2.39;https://www.flashscore.com/match/ANFOheka/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;28.05.2016;Vasco;Bahia;2;0;4;3;1.7;3.53;4.89;2.27;https://www.flashscore.com/match/hnLJgyzg/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;28.05.2016;Paysandu PA;Luverdense;0;1;2;1;1.75;3.5;4.59;2.16;https://www.flashscore.com/match/rDVq0wcP/#/match-summary
BRAZIL;SERIE B;ROUND 4;2016;28.05.2016;Bragantino;Tupi-MG;0;0;2;1;1.87;3.24;4.15;2.4;https://www.flashscore.com/match/KYMBec5t/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Vila Nova FC;CRB;1;0;1;2;1.89;3.47;4.04;2.09;https://www.flashscore.com/match/OUBaf8Q3/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Sampaio Correa;Bragantino;0;0;0;0;2.32;3.22;3.01;2.06;https://www.flashscore.com/match/2FNjdUei/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Londrina;Parana;0;1;1;1;1.87;3.31;4.39;2.43;https://www.flashscore.com/match/x8p8jQPS/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Criciuma;Avai;0;0;1;0;1.78;3.52;4.5;2.22;https://www.flashscore.com/match/vHWZopYq/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Ceara;Goias;2;0;2;1;2.08;3.32;3.47;2.13;https://www.flashscore.com/match/z9V4YQ3p/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Brasil de Pelotas;Paysandu PA;0;0;1;0;1.68;3.48;4.89;2.1;https://www.flashscore.com/match/AoEBi6AM/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Bahia;Nautico;0;0;0;0;1.6;3.8;5.52;2.0;https://www.flashscore.com/match/EaU8XpJj/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Tupi-MG;Joinville;0;1;1;2;2.55;2.98;2.94;2.7;https://www.flashscore.com/match/WfF7hneG/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Oeste;Vasco;1;1;1;1;6.51;4.04;1.48;2.06;https://www.flashscore.com/match/t6MfelBc/#/match-summary
BRAZIL;SERIE B;ROUND 5;2016;31.05.2016;Luverdense;Atletico GO;1;1;3;2;2.44;3.02;2.89;2.39;https://www.flashscore.com/match/xYF3gSuA/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;03.06.2016;Bahia;Paysandu PA;1;0;3;0;1.49;4.06;6.72;1.96;https://www.flashscore.com/match/nszrpO2d/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;03.06.2016;Vila Nova FC;Parana;0;0;0;0;2.02;3.4;3.54;1.99;https://www.flashscore.com/match/dCHY6oA9/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;03.06.2016;Brasil de Pelotas;Luverdense;1;0;1;1;1.81;3.44;4.53;2.32;https://www.flashscore.com/match/U19o4qfS/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;03.06.2016;Nautico;Joinville;1;0;2;0;1.78;3.49;4.59;2.21;https://www.flashscore.com/match/YwWwo4mj/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;04.06.2016;Sampaio Correa;Ceara;1;2;2;3;2.73;3.16;2.57;2.08;https://www.flashscore.com/match/lnEQ87uc/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;04.06.2016;Oeste;Criciuma;1;0;1;0;2.38;3.17;3.01;2.33;https://www.flashscore.com/match/SxDU7Rf3/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;04.06.2016;Londrina;Tupi-MG;0;0;1;0;1.62;3.71;5.59;2.26;https://www.flashscore.com/match/nsdDa32q/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;04.06.2016;Vasco;Goias;0;0;1;0;1.56;3.98;5.56;2.02;https://www.flashscore.com/match/z3Gx65PF/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;04.06.2016;Avai;CRB;1;1;2;1;1.96;3.36;3.81;2.02;https://www.flashscore.com/match/QXfHbNHk/#/match-summary
BRAZIL;SERIE B;ROUND 6;2016;04.06.2016;Atletico GO;Bragantino;1;0;1;0;1.83;3.43;4.43;2.3;https://www.flashscore.com/match/IR5s5PvM/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Tupi-MG;Oeste;0;0;0;1;2.59;2.98;2.86;2.36;https://www.flashscore.com/match/IoUOH2OR/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Paysandu PA;Nautico;1;1;1;3;2.15;3.36;3.26;2.03;https://www.flashscore.com/match/z3x8LpP2/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Parana;Atletico GO;0;0;0;0;2.09;3.13;3.81;2.42;https://www.flashscore.com/match/2J5eCtnk/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Criciuma;Brasil de Pelotas;2;0;3;0;1.62;3.66;5.59;2.26;https://www.flashscore.com/match/GM9aB01e/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;CRB;Sampaio Correa;1;1;2;1;1.48;4.12;6.11;1.8;https://www.flashscore.com/match/MalQd1n2/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Bragantino;Avai;1;0;1;0;2.02;3.24;3.75;2.38;https://www.flashscore.com/match/l6tCK4v9/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Luverdense;Vila Nova FC;0;2;0;2;1.61;3.82;5.19;1.9;https://www.flashscore.com/match/ALUKIr9L/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Joinville;Vasco;0;1;0;2;4.13;3.27;1.86;2.36;https://www.flashscore.com/match/KfGjDMWr/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Goias;Bahia;0;1;0;2;2.58;3.08;2.75;2.18;https://www.flashscore.com/match/WUVGJOgF/#/match-summary
BRAZIL;SERIE B;ROUND 7;2016;07.06.2016;Ceara;Londrina;0;0;1;0;1.61;3.76;5.46;2.04;https://www.flashscore.com/match/r9kMcsXe/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;10.06.2016;Bahia;CRB;0;0;3;0;1.51;4.11;6.18;1.83;https://www.flashscore.com/match/lz879vW7/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;10.06.2016;Sampaio Correa;Criciuma;1;0;1;0;3.01;3.24;2.32;2.2;https://www.flashscore.com/match/QiijYN88/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;10.06.2016;Goias;Oeste;1;0;1;1;1.91;3.39;3.95;2.32;https://www.flashscore.com/match/b5kbW1wL/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;11.06.2016;Nautico;Parana;2;0;5;1;1.65;3.68;5.19;2.04;https://www.flashscore.com/match/Aq93AKG1/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;11.06.2016;Londrina;Vila Nova FC;0;0;1;0;2.04;3.24;3.71;2.36;https://www.flashscore.com/match/AclxPJVf/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;11.06.2016;Brasil de Pelotas;Tupi-MG;0;0;1;0;1.55;3.7;6.59;2.24;https://www.flashscore.com/match/tOqYPaGl/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;11.06.2016;Avai;Joinville;0;1;0;1;1.76;3.42;4.76;2.44;https://www.flashscore.com/match/llmtOwo1/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;11.06.2016;Atletico GO;Vasco;1;1;2;1;4.12;3.15;1.98;2.42;https://www.flashscore.com/match/2XpUQu1r/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;11.06.2016;Luverdense;Ceara;1;0;2;0;2.01;3.39;3.63;1.95;https://www.flashscore.com/match/dj81VLhR/#/match-summary
BRAZIL;SERIE B;ROUND 8;2016;11.06.2016;Bragantino;Paysandu PA;0;0;0;0;1.86;3.4;4.23;2.29;https://www.flashscore.com/match/4rjfXsOE/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Vila Nova FC;Sampaio Correa;0;0;1;0;1.67;3.64;5.19;1.98;https://www.flashscore.com/match/Gf9cShxm/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Vasco;Nautico;1;1;3;2;1.58;4.06;5.25;1.77;https://www.flashscore.com/match/fo81RCig/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Tupi-MG;Luverdense;0;0;0;0;2.4;3.11;3.0;2.33;https://www.flashscore.com/match/l875QW6a/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Parana;Goias;0;0;2;0;2.28;3.18;3.16;2.39;https://www.flashscore.com/match/pz1EOAyC/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Oeste;Londrina;0;1;1;1;1.66;3.63;5.18;2.31;https://www.flashscore.com/match/zqh0TYMt/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Joinville;Atletico GO;0;0;0;0;2.45;3.06;3.07;2.63;https://www.flashscore.com/match/2BB9PjM5/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Criciuma;Bahia;0;1;3;2;2.42;3.12;2.95;2.25;https://www.flashscore.com/match/OQaINUjI/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Paysandu PA;Avai;1;0;1;0;1.68;3.62;5.15;2.14;https://www.flashscore.com/match/bJUWp1hE/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;CRB;Bragantino;2;0;2;1;2.02;3.38;3.52;2.02;https://www.flashscore.com/match/pGtkMHFD/#/match-summary
BRAZIL;SERIE B;ROUND 9;2016;14.06.2016;Ceara;Brasil de Pelotas;1;0;3;0;1.58;3.74;5.95;2.05;https://www.flashscore.com/match/WCxoNc07/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;17.06.2016;Joinville;Ceara;0;0;1;1;2.24;3.09;3.22;2.29;https://www.flashscore.com/match/vcCkMxXA/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;17.06.2016;Sampaio Correa;Brasil de Pelotas;0;0;1;1;2.05;3.28;3.61;2.22;https://www.flashscore.com/match/bsHUQ0Iu/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;17.06.2016;Parana;Luverdense;1;0;1;2;1.91;3.26;4.17;2.34;https://www.flashscore.com/match/YJBgLdnH/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;17.06.2016;Goias;Avai;0;0;2;0;1.5;3.87;6.95;2.18;https://www.flashscore.com/match/4vKxPvmh/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;18.06.2016;Nautico;Bragantino;0;0;1;1;1.5;3.98;6.25;1.91;https://www.flashscore.com/match/h04MMl6O/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;18.06.2016;Criciuma;Tupi-MG;1;1;2;2;1.37;4.29;9.19;2.13;https://www.flashscore.com/match/nNFcKG1N/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;18.06.2016;Bahia;Londrina;1;1;1;2;1.42;4.14;8.35;2.07;https://www.flashscore.com/match/Wj3QL8LU/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;18.06.2016;Atletico GO;CRB;0;0;1;2;1.75;3.58;4.81;2.07;https://www.flashscore.com/match/06DoNIH4/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;18.06.2016;Vasco;Paysandu PA;0;0;0;2;1.37;4.5;8.44;1.79;https://www.flashscore.com/match/rVItOb2b/#/match-summary
BRAZIL;SERIE B;ROUND 10;2016;18.06.2016;Oeste;Vila Nova FC;0;0;1;3;1.86;3.34;4.25;2.31;https://www.flashscore.com/match/AHKYPKXo/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Tupi-MG;Bahia;1;0;2;1;3.7;3.38;1.96;2.15;https://www.flashscore.com/match/EinSZe1A/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Paysandu PA;Joinville;1;0;1;0;1.6;3.73;5.59;2.3;https://www.flashscore.com/match/pCfBwv2o/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Londrina;Vasco;0;1;0;1;3.1;3.19;2.26;2.29;https://www.flashscore.com/match/AJuyYZVM/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;CRB;Parana;0;0;1;1;1.54;3.9;5.92;1.83;https://www.flashscore.com/match/WfiUEfPp/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Ceara;Oeste;0;0;1;0;1.58;3.83;5.61;2.05;https://www.flashscore.com/match/Uo52JzHT/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Avai;Atletico GO;0;1;1;1;2.81;3.12;2.54;2.42;https://www.flashscore.com/match/lAvuXgoT/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Vila Nova FC;Criciuma;1;1;2;3;2.37;3.15;3.06;2.24;https://www.flashscore.com/match/6RrKyIWc/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Luverdense;Sampaio Correa;0;0;0;0;1.44;4.2;7.16;1.83;https://www.flashscore.com/match/KUnOzxn4/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Brasil de Pelotas;Nautico;0;0;0;0;2.43;3.15;2.93;2.31;https://www.flashscore.com/match/hroWYFGG/#/match-summary
BRAZIL;SERIE B;ROUND 11;2016;21.06.2016;Bragantino;Goias;0;0;0;1;2.35;3.15;3.06;2.36;https://www.flashscore.com/match/O2gFxbHi/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;24.06.2016;Paysandu PA;Atletico GO;0;0;0;0;1.94;3.27;4.08;2.41;https://www.flashscore.com/match/KU8gjHoi/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;24.06.2016;Criciuma;Bragantino;0;0;1;1;1.52;3.82;6.44;2.04;https://www.flashscore.com/match/bqjptXNq/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;24.06.2016;Luverdense;Londrina;1;0;2;1;1.44;4.08;7.36;2.29;https://www.flashscore.com/match/6oB5mFV9/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;24.06.2016;Brasil de Pelotas;Bahia;0;0;2;1;3.07;3.09;2.36;2.42;https://www.flashscore.com/match/2D4Eog0M/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;25.06.2016;Vila Nova FC;Goias;0;0;1;1;3.18;3.14;2.3;2.36;https://www.flashscore.com/match/SfC1leG3/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;25.06.2016;Parana;Joinville;1;0;1;0;1.96;3.18;4.14;2.74;https://www.flashscore.com/match/dz4IpDFS/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;25.06.2016;CRB;Vasco;1;1;1;2;3.1;3.15;2.33;2.12;https://www.flashscore.com/match/IPUARX8j/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;25.06.2016;Ceara;Nautico;2;0;2;1;1.92;3.36;4.13;2.02;https://www.flashscore.com/match/6kR6SDgp/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;25.06.2016;Tupi-MG;Avai;1;0;1;1;2.13;3.26;3.44;2.35;https://www.flashscore.com/match/lA0AnZpG/#/match-summary
BRAZIL;SERIE B;ROUND 12;2016;25.06.2016;Oeste;Sampaio Correa;0;0;1;0;1.57;3.55;6.32;2.21;https://www.flashscore.com/match/bL7cky1c/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;27.06.2016;Atletico GO;Criciuma;1;0;1;0;1.88;3.27;4.25;2.46;https://www.flashscore.com/match/YFF9rQqr/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Londrina;Brasil de Pelotas;0;0;1;0;1.94;3.1;4.31;2.82;https://www.flashscore.com/match/fV3It4Ef/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Joinville;CRB;0;1;1;3;2.22;3.14;3.35;2.4;https://www.flashscore.com/match/C6EDspal/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Bahia;Oeste;1;0;2;0;1.43;4.21;7.75;1.94;https://www.flashscore.com/match/Io6ovBhd/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Avai;Vila Nova FC;1;0;3;1;1.91;3.32;4.08;2.3;https://www.flashscore.com/match/hGMLuOT0/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Vasco;Parana;1;1;1;2;1.38;4.43;8.22;1.86;https://www.flashscore.com/match/67nt0hFF/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Sampaio Correa;Tupi-MG;1;1;3;1;1.8;3.43;4.41;2.28;https://www.flashscore.com/match/WlfT2fVd/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Nautico;Luverdense;1;0;1;0;1.62;3.8;5.3;2.0;https://www.flashscore.com/match/ve7suiwj/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Goias;Paysandu PA;0;0;0;0;2.05;3.2;3.68;2.39;https://www.flashscore.com/match/SGmx1Ya9/#/match-summary
BRAZIL;SERIE B;ROUND 13;2016;28.06.2016;Bragantino;Ceara;1;1;1;1;2.69;3.2;2.58;2.16;https://www.flashscore.com/match/phbX1Ep3/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;01.07.2016;Sampaio Correa;Paysandu PA;0;0;0;0;2.35;3.1;3.1;2.35;https://www.flashscore.com/match/2o4C2oyE/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;01.07.2016;Vila Nova FC;Tupi-MG;1;0;1;0;1.52;3.92;6.25;2.03;https://www.flashscore.com/match/za2K0P5Q/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;01.07.2016;Londrina;Criciuma;1;0;2;2;2.44;3.02;3.04;2.53;https://www.flashscore.com/match/t0sagsb0/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;02.07.2016;Luverdense;Oeste;0;1;0;1;1.81;3.44;4.38;2.27;https://www.flashscore.com/match/CKgndqEs/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;02.07.2016;Brasil de Pelotas;Joinville;2;0;2;0;1.84;3.25;4.59;2.84;https://www.flashscore.com/match/YZsefNrf/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;02.07.2016;Bragantino;Parana;0;0;0;1;2.05;3.25;3.56;2.38;https://www.flashscore.com/match/tx3G15jK/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;02.07.2016;Atletico GO;Nautico;2;0;3;0;2.22;3.19;3.33;2.38;https://www.flashscore.com/match/fqqie3Tm/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;02.07.2016;Avai;Vasco;0;0;2;1;3.48;3.38;2.05;2.07;https://www.flashscore.com/match/Kjt3h1D6/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;02.07.2016;Ceara;Bahia;1;0;1;0;2.14;3.22;3.42;1.95;https://www.flashscore.com/match/nwMPvrq7/#/match-summary
BRAZIL;SERIE B;ROUND 14;2016;02.07.2016;CRB;Goias;2;0;2;1;2.34;3.15;3.07;2.16;https://www.flashscore.com/match/QTKTw2bD/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;05.07.2016;Parana;Avai;0;0;0;0;1.9;3.3;4.01;2.41;https://www.flashscore.com/match/Snn2CyNS/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;05.07.2016;Bahia;Vila Nova FC;0;0;0;1;1.34;4.75;8.3;1.8;https://www.flashscore.com/match/4fbegdGj/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;08.07.2016;Criciuma;Luverdense;2;1;2;2;1.62;3.57;5.72;2.26;https://www.flashscore.com/match/UeYT7eVq/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;08.07.2016;Tupi-MG;Ceara;1;1;2;1;3.56;3.29;2.05;2.22;https://www.flashscore.com/match/zuUfEchG/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;09.07.2016;Oeste;Bragantino;0;1;1;3;1.77;3.46;4.65;2.38;https://www.flashscore.com/match/pjyrHa8c/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;09.07.2016;Nautico;CRB;1;1;1;3;1.78;3.67;4.36;1.68;https://www.flashscore.com/match/jififx1p/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;09.07.2016;Joinville;Sampaio Correa;2;0;2;0;1.79;3.32;4.76;2.6;https://www.flashscore.com/match/YPnbDH7M/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;09.07.2016;Goias;Atletico GO;0;1;2;2;2.58;3.0;2.86;2.68;https://www.flashscore.com/match/EPunGJN3/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;09.07.2016;Vasco;Brasil de Pelotas;1;0;2;0;1.5;3.88;6.78;2.13;https://www.flashscore.com/match/hGvjFwwA/#/match-summary
BRAZIL;SERIE B;ROUND 15;2016;09.07.2016;Paysandu PA;Londrina;0;0;0;0;1.74;3.39;5.12;2.45;https://www.flashscore.com/match/6axvIugi/#/match-summary
BRAZIL;SERIE B;ROUND 16;2016;12.07.2016;Atletico GO;Londrina;0;1;1;2;1.75;3.27;5.22;2.5;https://www.flashscore.com/match/MJ2Y7tDg/#/match-summary
